LABEL	NAME	GENE_MODEL
PF08603	Adenylate cyclase associated (CAP) C terminal	Zm00024ab056500;Zm00024ab219410;Zm00024ab041240;Zm00024ab219410
PF08606	Prp19/Pso4-like	Zm00024ab225520;Zm00024ab047050;Zm00024ab047050
PF08608	Wyosine base formation	Zm00024ab059960
PF08609	Nucleotide exchange factor Fes1	Zm00024ab215070;Zm00024ab324930;Zm00024ab063700;Zm00024ab063700;Zm00024ab063700;Zm00024ab012660;Zm00024ab099120
PF08610	Peroxisomal membrane protein (Pex16)	Zm00024ab211990;Zm00024ab211990;Zm00024ab211990
PF08612	TATA-binding related factor (TRF) of subunit 20 of Mediator complex	Zm00024ab321140;Zm00024ab321140;Zm00024ab321140
PF08613	Cyclin	Zm00024ab076100;Zm00024ab075550;Zm00024ab253010;Zm00024ab234260;Zm00024ab441820;Zm00024ab024220;Zm00024ab292870
PF08614	Autophagy protein 16 (ATG16)	Zm00024ab057800;Zm00024ab057800
PF08615	Ribonuclease H2 non-catalytic subunit (Ylr154p-like)	Zm00024ab236560;Zm00024ab236560
PF08616	Stabilization of polarity axis	Zm00024ab011890
PF08617	Kinase binding protein CGI-121	Zm00024ab126680
PF08620	RPAP1-like, C-terminal	Zm00024ab393410
PF08621	RPAP1-like, N-terminal	Zm00024ab393410
PF08623	TATA-binding protein interacting (TIP20)	Zm00024ab210730
PF08625	Utp13 specific WD40 associated domain	Zm00024ab440220;Zm00024ab073310
PF08626	Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit	Zm00024ab079450;Zm00024ab079450;Zm00024ab079450;Zm00024ab079450;Zm00024ab436170;Zm00024ab436170;Zm00024ab436170;Zm00024ab436170
PF08627	CRT-like, chloroquine-resistance transporter-like	Zm00024ab269540;Zm00024ab409480;Zm00024ab409480;Zm00024ab143310;Zm00024ab370550
PF08628	Sorting nexin C terminal	Zm00024ab302650;Zm00024ab205500
PF08631	Meiosis protein SPO22/ZIP4 like	Zm00024ab147730
PF08637	ATP synthase regulation protein NCA2	Zm00024ab017760;Zm00024ab017760
PF08638	Mediator complex subunit MED14	Zm00024ab098910
PF08640	U3 small nucleolar RNA-associated protein 6	Zm00024ab120120
PF08642	Histone deacetylation protein Rxt3	Zm00024ab181330;Zm00024ab110430;Zm00024ab110430
PF08644	FACT complex subunit (SPT16/CDC68)	Zm00024ab233530
PF08645	Polynucleotide kinase 3 phosphatase	Zm00024ab156560
PF08646	Replication factor-A C terminal domain	Zm00024ab343820;Zm00024ab441920;Zm00024ab196360;Zm00024ab196360;Zm00024ab287720;Zm00024ab278580;Zm00024ab271670;Zm00024ab271670;Zm00024ab067030;Zm00024ab067030;Zm00024ab290620;Zm00024ab408700;Zm00024ab349980;Zm00024ab009120;Zm00024ab009120;Zm00024ab009120;Zm00024ab010350
PF08648	U4/U6.U5 small nuclear ribonucleoproteins	Zm00024ab334540
PF08652	RAI1 like PD-(D/E)XK nuclease	Zm00024ab292610
PF08660	Oligosaccharide biosynthesis protein Alg14 like	Zm00024ab414440;Zm00024ab141510
PF08661	Replication factor A protein 3	Zm00024ab340690;Zm00024ab011970;Zm00024ab047300;Zm00024ab129640;Zm00024ab336120
PF08662	Eukaryotic translation initiation factor eIF2A	Zm00024ab250570;Zm00024ab250570;Zm00024ab024540
PF08669	Glycine cleavage T-protein C-terminal barrel domain	Zm00024ab071230;Zm00024ab071230
PF08670	MEKHLA domain	Zm00024ab032210;Zm00024ab000820;Zm00024ab032210;Zm00024ab222070;Zm00024ab222070;Zm00024ab138400;Zm00024ab413150;Zm00024ab046300;Zm00024ab138400;Zm00024ab345060;Zm00024ab051560
PF08672	Anaphase promoting complex (APC) subunit 2	Zm00024ab230300;Zm00024ab230300
PF08676	MutL C terminal dimerisation domain	Zm00024ab106010;Zm00024ab186670
PF08694	Ubiquitin-fold modifier-conjugating enzyme 1	Zm00024ab011530
PF08695	Cytochrome oxidase complex assembly protein 1	Zm00024ab090790
PF08696	DNA replication factor Dna2	Zm00024ab073610
PF08698	Fcf2 pre-rRNA processing	Zm00024ab193340;Zm00024ab257630
PF08699	Argonaute linker 1 domain	Zm00024ab439310;Zm00024ab439310;Zm00024ab439310;Zm00024ab439310;Zm00024ab216330;Zm00024ab303260;Zm00024ab071670;Zm00024ab020750;Zm00024ab074790;Zm00024ab074790;Zm00024ab074790;Zm00024ab220790;Zm00024ab220790;Zm00024ab272200;Zm00024ab118550;Zm00024ab326700;Zm00024ab393960;Zm00024ab314670;Zm00024ab314670;Zm00024ab314670;Zm00024ab393960;Zm00024ab441260;Zm00024ab106600;Zm00024ab232330;Zm00024ab232330;Zm00024ab232330;Zm00024ab130890;Zm00024ab282210;Zm00024ab282210;Zm00024ab363720;Zm00024ab053970;Zm00024ab053970;Zm00024ab051050;Zm00024ab339860;Zm00024ab339860
PF08700	Vps51/Vps67	Zm00024ab118240;Zm00024ab216130;Zm00024ab216130;Zm00024ab218880;Zm00024ab127300;Zm00024ab154080;Zm00024ab154080;Zm00024ab154080;Zm00024ab027340;Zm00024ab027340;Zm00024ab027340;Zm00024ab378060;Zm00024ab308240;Zm00024ab308240
PF08701	GNL3L/Grn1 putative GTPase	Zm00024ab222700;Zm00024ab418020;Zm00024ab050380
PF08704	tRNA methyltransferase complex GCD14 subunit	Zm00024ab072000
PF08711	TFIIS helical bundle-like domain	Zm00024ab024810;Zm00024ab024810;Zm00024ab063020;Zm00024ab055570;Zm00024ab055540;Zm00024ab126300;Zm00024ab126300;Zm00024ab398480;Zm00024ab131370;Zm00024ab416830;Zm00024ab416830;Zm00024ab111960;Zm00024ab416830;Zm00024ab416830;Zm00024ab398490;Zm00024ab402340;Zm00024ab055560;Zm00024ab342910;Zm00024ab205810;Zm00024ab215420;Zm00024ab055530;Zm00024ab335900;Zm00024ab356940;Zm00024ab055550;Zm00024ab055590;Zm00024ab356940
PF08712	Scaffold protein Nfu/NifU N terminal	Zm00024ab353230;Zm00024ab353230;Zm00024ab353230
PF08718	Glycolipid transfer protein (GLTP)	Zm00024ab055780;Zm00024ab055780;Zm00024ab264990;Zm00024ab276060;Zm00024ab276060;Zm00024ab264990;Zm00024ab188140;Zm00024ab188140;Zm00024ab188140;Zm00024ab188140;Zm00024ab188140;Zm00024ab060660;Zm00024ab083470;Zm00024ab083470;Zm00024ab220000;Zm00024ab220000
PF08719	Domain of unknown function (DUF1768)	Zm00024ab245280
PF08729	HPC2 and ubinuclein domain	Zm00024ab148270;Zm00024ab374090
PF08737	Rgp1	Zm00024ab067830;Zm00024ab067830;Zm00024ab067830;Zm00024ab067830
PF08743	Nse4 C-terminal	Zm00024ab209550;Zm00024ab280830;Zm00024ab280830
PF08746	RING-like domain	Zm00024ab414340;Zm00024ab414340
PF08752	Coatomer gamma subunit appendage platform subdomain	Zm00024ab308260;Zm00024ab308260;Zm00024ab010430;Zm00024ab419520;Zm00024ab118220
PF08755	Hemimethylated DNA-binding protein YccV like	Zm00024ab378390;Zm00024ab378390
PF08766	DEK C terminal domain	Zm00024ab145520;Zm00024ab222620;Zm00024ab372040;Zm00024ab372040;Zm00024ab059160;Zm00024ab068210;Zm00024ab050670;Zm00024ab050670;Zm00024ab217880;Zm00024ab217880;Zm00024ab020190;Zm00024ab046990;Zm00024ab443530;Zm00024ab014490;Zm00024ab443530;Zm00024ab443530;Zm00024ab369080
PF08767	CRM1 C terminal	Zm00024ab213800;Zm00024ab066190
PF08768	Domain of unknown function (DUF1794)	Zm00024ab159480
PF08771	FKBP12-rapamycin binding domain	Zm00024ab291270
PF08772	Nin one binding (NOB1) Zn-ribbon like	Zm00024ab213020;Zm00024ab213020;Zm00024ab213020;Zm00024ab233410;Zm00024ab233410
PF08774	VRR-NUC domain	Zm00024ab383570
PF08777	RNA binding motif	Zm00024ab435820;Zm00024ab435820;Zm00024ab250780
PF08781	Transcription factor DP	Zm00024ab368220;Zm00024ab004450;Zm00024ab225960;Zm00024ab225960;Zm00024ab225960;Zm00024ab411870
PF08783	DWNN domain	Zm00024ab221480;Zm00024ab048370;Zm00024ab053470
PF08784	Replication protein A C terminal	Zm00024ab278340;Zm00024ab252040;Zm00024ab263990;Zm00024ab263990;Zm00024ab252040;Zm00024ab263990;Zm00024ab229420
PF08785	Ku C terminal domain like	Zm00024ab066020;Zm00024ab066020
PF08790	LYAR-type C2HC zinc finger	Zm00024ab364770
PF08792	A2L zinc ribbon domain	Zm00024ab378530;Zm00024ab378530
PF08797	HIRAN domain	Zm00024ab085610;Zm00024ab179780;Zm00024ab179780;Zm00024ab335890;Zm00024ab335890;Zm00024ab335890;Zm00024ab184380;Zm00024ab383570
PF08799	pre-mRNA processing factor 4 (PRP4) like	Zm00024ab220360;Zm00024ab017570;Zm00024ab331820;Zm00024ab331820;Zm00024ab437030;Zm00024ab437030;Zm00024ab437060
PF08801	Nup133 N terminal like	Zm00024ab408340;Zm00024ab408020;Zm00024ab408020;Zm00024ab009810
PF08802	Cytochrome B6-F complex Fe-S subunit	Zm00024ab242670;Zm00024ab207730
PF08806	Sep15/SelM redox domain	Zm00024ab147530
PF08825	E2 binding domain	Zm00024ab339910
PF08839	DNA replication factor CDT1 like	Zm00024ab045730;Zm00024ab385240;Zm00024ab442810;Zm00024ab442810;Zm00024ab385240;Zm00024ab069460
PF08847	Chlororespiratory reduction 6	Zm00024ab174980
PF08879	WRC	Zm00024ab047820;Zm00024ab439030;Zm00024ab284030;Zm00024ab115530;Zm00024ab115530;Zm00024ab284030;Zm00024ab190600;Zm00024ab220930;Zm00024ab115530;Zm00024ab190600;Zm00024ab056860;Zm00024ab402940;Zm00024ab056860;Zm00024ab364230;Zm00024ab326830;Zm00024ab326830;Zm00024ab056860;Zm00024ab056860;Zm00024ab211440;Zm00024ab381680;Zm00024ab440580;Zm00024ab108620;Zm00024ab440580;Zm00024ab266130;Zm00024ab072770;Zm00024ab052810;Zm00024ab072770;Zm00024ab052810;Zm00024ab191670;Zm00024ab196350;Zm00024ab225810;Zm00024ab196440;Zm00024ab196350;Zm00024ab047800;Zm00024ab330900;Zm00024ab255870;Zm00024ab274130;Zm00024ab387050;Zm00024ab274130;Zm00024ab219140;Zm00024ab274130;Zm00024ab274130;Zm00024ab309520;Zm00024ab274130;Zm00024ab387050;Zm00024ab254450;Zm00024ab255870;Zm00024ab260760;Zm00024ab106570;Zm00024ab261010;Zm00024ab047810
PF08880	QLQ	Zm00024ab284030;Zm00024ab115530;Zm00024ab115530;Zm00024ab284030;Zm00024ab190600;Zm00024ab220930;Zm00024ab115530;Zm00024ab190600;Zm00024ab056860;Zm00024ab056860;Zm00024ab326830;Zm00024ab326830;Zm00024ab326830;Zm00024ab056860;Zm00024ab056860;Zm00024ab381680;Zm00024ab440580;Zm00024ab440580;Zm00024ab072770;Zm00024ab052810;Zm00024ab072770;Zm00024ab052810;Zm00024ab233360;Zm00024ab191670;Zm00024ab196350;Zm00024ab196350;Zm00024ab255870;Zm00024ab219140;Zm00024ab254450;Zm00024ab255870;Zm00024ab106570;Zm00024ab261010
PF08911	NUP50 (Nucleoporin 50 kDa)	Zm00024ab368790;Zm00024ab158580
PF08920	Splicing factor 3B subunit 1	Zm00024ab211470;Zm00024ab211470;Zm00024ab211470;Zm00024ab235560;Zm00024ab235560;Zm00024ab235560;Zm00024ab235560;Zm00024ab235560
PF08934	Rb C-terminal domain	Zm00024ab201470;Zm00024ab037620
PF08969	USP8 dimerisation domain	Zm00024ab349010;Zm00024ab348040;Zm00024ab133430
PF08991	Mature-T-Cell Proliferation I type	Zm00024ab141100;Zm00024ab141100;Zm00024ab141100
PF08996	DNA Polymerase alpha zinc finger	Zm00024ab149120
PF09032	Siah interacting protein, N terminal	Zm00024ab155240;Zm00024ab378750
PF09066	Beta2-adaptin appendage, C-terminal sub-domain	Zm00024ab366520;Zm00024ab162140;Zm00024ab366520;Zm00024ab017670;Zm00024ab162150;Zm00024ab402700
PF09070	PFU (PLAA family ubiquitin binding)	Zm00024ab304790;Zm00024ab304790;Zm00024ab304790
PF09072	Translation machinery associated TMA7	Zm00024ab228930
PF09079	CDC6, C terminal winged helix domain	Zm00024ab375070;Zm00024ab375070;Zm00024ab149920
PF09088	MIF4G like	Zm00024ab017230
PF09090	MIF4G like	Zm00024ab017230
PF09103	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1	Zm00024ab429040;Zm00024ab429040
PF09110	HAND	Zm00024ab133920;Zm00024ab348900
PF09111	SLIDE	Zm00024ab348910;Zm00024ab133920;Zm00024ab348900
PF09117	MiAMP1	Zm00024ab074000;Zm00024ab073990
PF09118	Domain of unknown function (DUF1929)	Zm00024ab077320;Zm00024ab011850;Zm00024ab159560;Zm00024ab159560;Zm00024ab204190;Zm00024ab077340;Zm00024ab301200;Zm00024ab332260
PF09127	Leukotriene A4 hydrolase, C-terminal	Zm00024ab063280
PF09133	SANTA (SANT Associated)	Zm00024ab316450;Zm00024ab316450;Zm00024ab316450
PF09138	Urm1 (Ubiquitin related modifier)	Zm00024ab326810
PF09139	Phosphatidate cytidylyltransferase, mitochondrial	Zm00024ab205070;Zm00024ab205070
PF09169	BRCA2, helical	Zm00024ab429040;Zm00024ab429040
PF09173	Initiation factor eIF2 gamma, C terminal	Zm00024ab331380;Zm00024ab108890
PF09174	Maf1 regulator	Zm00024ab222750;Zm00024ab387160;Zm00024ab250210;Zm00024ab250210;Zm00024ab250210;Zm00024ab260500
PF09177	Syntaxin 6, N-terminal	Zm00024ab142950;Zm00024ab142950;Zm00024ab294350;Zm00024ab409240;Zm00024ab007630;Zm00024ab007630;Zm00024ab314200;Zm00024ab424090
PF09180	Prolyl-tRNA synthetase, C-terminal	Zm00024ab074180;Zm00024ab205840;Zm00024ab306260;Zm00024ab306260
PF09184	PPP4R2	Zm00024ab389420;Zm00024ab389420
PF09187	RNA-directed DNA methylation 1	Zm00024ab280670;Zm00024ab280670;Zm00024ab201160
PF09190	DALR domain	Zm00024ab064380;Zm00024ab106270
PF09192	Actin-fragmin kinase, catalytic	Zm00024ab132520;Zm00024ab347920
PF09202	Rio2, N-terminal	Zm00024ab373930;Zm00024ab373930;Zm00024ab373930;Zm00024ab147910;Zm00024ab147910
PF09229	Activator of Hsp90 ATPase, N-terminal	Zm00024ab235400;Zm00024ab038230;Zm00024ab038230;Zm00024ab212630;Zm00024ab180220
PF09239	Topoisomerase VI B subunit, transducer	Zm00024ab315010
PF09243	Mitochondrial small ribosomal subunit Rsm22	Zm00024ab021540;Zm00024ab021540;Zm00024ab021540
PF09247	TATA box-binding protein binding	Zm00024ab395120
PF09258	Glycosyl transferase family 64 domain	Zm00024ab177380;Zm00024ab054200;Zm00024ab349570;Zm00024ab230620;Zm00024ab299820
PF09261	Alpha mannosidase middle domain	Zm00024ab300540;Zm00024ab285470;Zm00024ab285470;Zm00024ab403630;Zm00024ab026520;Zm00024ab114980;Zm00024ab379910;Zm00024ab026610;Zm00024ab026590;Zm00024ab026590
PF09262	Peroxisome biogenesis factor 1, N-terminal	Zm00024ab179140
PF09265	Cytokinin dehydrogenase 1, FAD and cytokinin binding	Zm00024ab208620;Zm00024ab154130;Zm00024ab123380;Zm00024ab144300;Zm00024ab046150;Zm00024ab378100;Zm00024ab123380;Zm00024ab393290;Zm00024ab371260;Zm00024ab437070;Zm00024ab078270;Zm00024ab208610;Zm00024ab208610;Zm00024ab344960;Zm00024ab040690;Zm00024ab040690
PF09268	Clathrin, heavy-chain linker	Zm00024ab413770;Zm00024ab198320;Zm00024ab096000;Zm00024ab165980
PF09269	Domain of unknown function (DUF1967)	Zm00024ab112680
PF09273	Rubisco LSMT substrate-binding	Zm00024ab326710;Zm00024ab424120;Zm00024ab192600;Zm00024ab192600;Zm00024ab192600;Zm00024ab319120;Zm00024ab193540;Zm00024ab161610;Zm00024ab161610;Zm00024ab352090;Zm00024ab161610;Zm00024ab161610;Zm00024ab352090;Zm00024ab366930;Zm00024ab366930;Zm00024ab366930;Zm00024ab058950
PF09280	XPC-binding domain	Zm00024ab388270;Zm00024ab388270;Zm00024ab388270;Zm00024ab210010;Zm00024ab210010;Zm00024ab100950;Zm00024ab210010;Zm00024ab210010;Zm00024ab210010;Zm00024ab210010;Zm00024ab100950;Zm00024ab286000;Zm00024ab318930
PF09282	Mago binding	Zm00024ab012060;Zm00024ab012060;Zm00024ab406660
PF09285	Elongation factor P, C-terminal	Zm00024ab415060;Zm00024ab062340
PF09296	NADH pyrophosphatase-like rudimentary NUDIX domain	Zm00024ab385670
PF09297	NADH pyrophosphatase zinc ribbon domain	Zm00024ab385670
PF09298	Fumarylacetoacetase N-terminal	Zm00024ab240340;Zm00024ab209410;Zm00024ab209410;Zm00024ab209410
PF09320	Domain of unknown function (DUF1977)	Zm00024ab349520;Zm00024ab349520;Zm00024ab349520;Zm00024ab353690;Zm00024ab353690;Zm00024ab353690;Zm00024ab353690;Zm00024ab165320;Zm00024ab165320;Zm00024ab165320
PF09324	Domain of unknown function (DUF1981)	Zm00024ab011450;Zm00024ab209620;Zm00024ab108840;Zm00024ab011450;Zm00024ab331300;Zm00024ab396170;Zm00024ab396170
PF09325	Vps5 C terminal like	Zm00024ab151540;Zm00024ab151540;Zm00024ab295870;Zm00024ab295870;Zm00024ab295870;Zm00024ab274870;Zm00024ab149520;Zm00024ab374850;Zm00024ab149520;Zm00024ab374850;Zm00024ab149520;Zm00024ab374850;Zm00024ab215720;Zm00024ab291800;Zm00024ab359630;Zm00024ab359630
PF09326	NADH-ubiquinone oxidoreductase subunit G, C-terminal	Zm00024ab219770;Zm00024ab056030;Zm00024ab056030
PF09328	Domain of unknown function (DUF1984)	Zm00024ab345480;Zm00024ab345480;Zm00024ab345480
PF09329	Primase zinc finger	Zm00024ab338900;Zm00024ab338900
PF09333	Autophagy-related protein C terminal domain	Zm00024ab285960;Zm00024ab388440
PF09334	tRNA synthetases class I (M)	Zm00024ab007500;Zm00024ab408630;Zm00024ab408650;Zm00024ab193300;Zm00024ab009210;Zm00024ab341820
PF09335	SNARE associated Golgi protein	Zm00024ab255260;Zm00024ab255260;Zm00024ab106560;Zm00024ab106560;Zm00024ab055320;Zm00024ab106560;Zm00024ab336330;Zm00024ab201200;Zm00024ab153940;Zm00024ab170210;Zm00024ab326840;Zm00024ab112150;Zm00024ab440210;Zm00024ab440210;Zm00024ab112150;Zm00024ab148170;Zm00024ab402060;Zm00024ab402060;Zm00024ab073330;Zm00024ab331790;Zm00024ab331790;Zm00024ab374010;Zm00024ab335260;Zm00024ab335260;Zm00024ab335260;Zm00024ab335260;Zm00024ab335260;Zm00024ab335260;Zm00024ab335260;Zm00024ab335260;Zm00024ab335260
PF09336	Vps4 C terminal oligomerisation domain	Zm00024ab047950;Zm00024ab135430;Zm00024ab368320;Zm00024ab159240;Zm00024ab126750;Zm00024ab342730
PF09340	Histone acetyltransferase subunit NuA4	Zm00024ab191780
PF09341	Transcription factor Pcc1	Zm00024ab154620;Zm00024ab154620;Zm00024ab154620
PF09348	Domain of unknown function (DUF1990)	Zm00024ab245740
PF09349	OHCU decarboxylase	Zm00024ab400680
PF09350	Domain of unknown function (DUF1992)	Zm00024ab178750
PF09353	Domain of unknown function (DUF1995)	Zm00024ab297280;Zm00024ab212310;Zm00024ab180490;Zm00024ab233540;Zm00024ab233540;Zm00024ab385350;Zm00024ab385350
PF09358	Ubiquitin fold domain	Zm00024ab198360;Zm00024ab198360;Zm00024ab338450;Zm00024ab413800;Zm00024ab095950;Zm00024ab014170
PF09360	Iron-binding zinc finger CDGSH type	Zm00024ab326820
PF09366	Protein of unknown function (DUF1997)	Zm00024ab005670;Zm00024ab320340;Zm00024ab036100;Zm00024ab036100;Zm00024ab004070;Zm00024ab004070;Zm00024ab335150;Zm00024ab411180;Zm00024ab335150;Zm00024ab335150
PF09368	Sas10 C-terminal domain	Zm00024ab034810;Zm00024ab034810
PF09369	Domain of unknown function (DUF1998)	Zm00024ab333780;Zm00024ab333790
PF09370	Phosphoenolpyruvate hydrolase-like	Zm00024ab370610;Zm00024ab228980
PF09377	SBDS protein C-terminal domain	Zm00024ab264800;Zm00024ab264800
PF09379	FERM N-terminal domain	Zm00024ab443580;Zm00024ab443580;Zm00024ab068090
PF09382	RQC domain	Zm00024ab337730;Zm00024ab235230
PF09384	UTP15 C terminal	Zm00024ab309050
PF09402	Man1-Src1p-C-terminal domain	Zm00024ab000130;Zm00024ab000130;Zm00024ab000130
PF09405	CASC3/Barentsz eIF4AIII binding	Zm00024ab163990;Zm00024ab365290;Zm00024ab361610;Zm00024ab299400
PF09409	PUB domain	Zm00024ab183980;Zm00024ab318810;Zm00024ab100910;Zm00024ab177860;Zm00024ab177860;Zm00024ab034890
PF09412	Endoribonuclease XendoU	Zm00024ab273080;Zm00024ab131510;Zm00024ab075990;Zm00024ab325890;Zm00024ab400080
PF09415	CENP-S associating Centromere protein X	Zm00024ab080770;Zm00024ab080770
PF09416	RNA helicase (UPF2 interacting domain)	Zm00024ab328780;Zm00024ab328780;Zm00024ab107410
PF09419	Mitochondrial PGP phosphatase	Zm00024ab153310;Zm00024ab153310;Zm00024ab153310;Zm00024ab153310;Zm00024ab153310
PF09420	Ribosome biogenesis protein Nop16	Zm00024ab290930
PF09423	PhoD-like phosphatase	Zm00024ab249830;Zm00024ab249830
PF09425	Divergent CCT motif	Zm00024ab334160;Zm00024ab389680;Zm00024ab389680;Zm00024ab019770;Zm00024ab334160;Zm00024ab237800;Zm00024ab237800;Zm00024ab320760;Zm00024ab270430;Zm00024ab270430;Zm00024ab006460;Zm00024ab424430;Zm00024ab086140;Zm00024ab399810;Zm00024ab006480;Zm00024ab136370;Zm00024ab069240;Zm00024ab069240;Zm00024ab069240;Zm00024ab069240;Zm00024ab069240;Zm00024ab069240;Zm00024ab032590;Zm00024ab257780;Zm00024ab049660;Zm00024ab127500;Zm00024ab127500;Zm00024ab182240;Zm00024ab296500;Zm00024ab100860;Zm00024ab100860;Zm00024ab410430;Zm00024ab182240;Zm00024ab227020;Zm00024ab182240;Zm00024ab101820;Zm00024ab135150;Zm00024ab101820;Zm00024ab210910;Zm00024ab318790;Zm00024ab318790;Zm00024ab111010;Zm00024ab049630;Zm00024ab111010;Zm00024ab410440;Zm00024ab226990;Zm00024ab049650;Zm00024ab227000;Zm00024ab244140;Zm00024ab006470;Zm00024ab442920;Zm00024ab305610;Zm00024ab158690;Zm00024ab442920
PF09429	WW domain binding protein 11	Zm00024ab308080;Zm00024ab118360
PF09430	Protein of unknown function (DUF2012)	Zm00024ab395250;Zm00024ab395250;Zm00024ab280350;Zm00024ab152440
PF09439	Signal recognition particle receptor beta subunit	Zm00024ab042590;Zm00024ab181490;Zm00024ab181490;Zm00024ab181490;Zm00024ab181490
PF09440	eIF3 subunit 6 N terminal domain	Zm00024ab308870;Zm00024ab096980
PF09445	RNA cap guanine-N2 methyltransferase	Zm00024ab382450;Zm00024ab019640;Zm00024ab019640
PF09446	VMA21-like domain	Zm00024ab071890;Zm00024ab441050;Zm00024ab441050
PF09451	Autophagy-related protein 27	Zm00024ab014270
PF09454	Vps23 core domain	Zm00024ab419270;Zm00024ab264220;Zm00024ab264220;Zm00024ab264220;Zm00024ab264220;Zm00024ab264220
PF09459	Ethylbenzene dehydrogenase	Zm00024ab015280;Zm00024ab015280
PF09465	Lamin-B receptor of TUDOR domain	Zm00024ab318960;Zm00024ab314770;Zm00024ab180210;Zm00024ab180210;Zm00024ab180210;Zm00024ab180210;Zm00024ab180210
PF09468	Ydr279p protein family (RNase H2 complex component) wHTH domain	Zm00024ab081080;Zm00024ab081080
PF09478	Carbohydrate binding domain CBM49	Zm00024ab358260;Zm00024ab358260;Zm00024ab444200;Zm00024ab346010;Zm00024ab346010
PF09495	Protein of unknown function (DUF2462)	Zm00024ab339930
PF09496	Cenp-O kinetochore centromere component	Zm00024ab048970;Zm00024ab048970;Zm00024ab048970;Zm00024ab048970;Zm00024ab048970;Zm00024ab048970
PF09497	Transcription mediator complex subunit Med12	Zm00024ab288550;Zm00024ab000600;Zm00024ab413320;Zm00024ab138590;Zm00024ab272330;Zm00024ab272330
PF09507	DNA polymerase subunit Cdc27	Zm00024ab122650;Zm00024ab345370
PF09531	Nucleoporin protein Ndc1-Nup	Zm00024ab254690;Zm00024ab254690;Zm00024ab190750;Zm00024ab190750
PF09532	FDF domain	Zm00024ab286830;Zm00024ab286830;Zm00024ab286830;Zm00024ab341600;Zm00024ab341600;Zm00024ab128620;Zm00024ab128620;Zm00024ab128620
PF09585	Conserved hypothetical protein (Lin0512_fam)	Zm00024ab164810
PF09588	YqaJ-like viral recombinase domain	Zm00024ab435390;Zm00024ab080530
PF09597	IGR protein motif	Zm00024ab132090;Zm00024ab347580
PF09598	Stm1	Zm00024ab157430;Zm00024ab157460;Zm00024ab157460;Zm00024ab157430;Zm00024ab157460;Zm00024ab352270
PF09649	Histone chaperone domain CHZ	Zm00024ab115300;Zm00024ab115300;Zm00024ab115300;Zm00024ab115300;Zm00024ab115300;Zm00024ab115300;Zm00024ab115300
PF09668	Aspartyl protease	Zm00024ab209330;Zm00024ab209330;Zm00024ab209330
PF09696	Ctf8	Zm00024ab315610;Zm00024ab315610;Zm00024ab315610
PF09713	Plant protein 1589 of unknown function (A_thal_3526)	Zm00024ab315810;Zm00024ab315790;Zm00024ab376030;Zm00024ab277720;Zm00024ab277720;Zm00024ab277720;Zm00024ab212660;Zm00024ab235150;Zm00024ab150910;Zm00024ab121640;Zm00024ab041970;Zm00024ab230640;Zm00024ab230640;Zm00024ab121640;Zm00024ab295300;Zm00024ab013280;Zm00024ab013280;Zm00024ab295300;Zm00024ab346020;Zm00024ab346020
PF09724	Sister chromatid cohesion protein Dcc1	Zm00024ab192660;Zm00024ab283530;Zm00024ab113680
PF09725	Folate-sensitive fragile site protein Fra10Ac1	Zm00024ab116890
PF09728	Myosin-like coiled-coil protein	Zm00024ab013770;Zm00024ab013770;Zm00024ab013770;Zm00024ab013770;Zm00024ab405430
PF09731	Mitochondrial inner membrane protein	Zm00024ab070300;Zm00024ab442190
PF09732	Cactus-binding C-terminus of cactin protein	Zm00024ab061910
PF09733	VEFS-Box of polycomb protein	Zm00024ab058240;Zm00024ab315740;Zm00024ab315740
PF09735	Membrane-associated apoptosis protein	Zm00024ab414210;Zm00024ab413960
PF09736	Pre-mRNA-splicing factor of RES complex	Zm00024ab409120
PF09737	De-etiolated protein 1 Det1	Zm00024ab348790;Zm00024ab348790
PF09739	Mini-chromosome maintenance replisome factor	Zm00024ab235770;Zm00024ab326150;Zm00024ab125050;Zm00024ab125050
PF09740	Uncharacterized conserved protein (DUF2043)	Zm00024ab077040;Zm00024ab386630;Zm00024ab386630
PF09741	Uncharacterized conserved protein (DUF2045)	Zm00024ab025830;Zm00024ab025830
PF09742	Dyggve-Melchior-Clausen syndrome protein	Zm00024ab154240;Zm00024ab378200
PF09743	E3 UFM1-protein ligase 1	Zm00024ab449710
PF09745	Coiled-coil domain-containing protein 55 (DUF2040)	Zm00024ab433130
PF09746	Tumour-associated protein	Zm00024ab221420;Zm00024ab221420;Zm00024ab221420;Zm00024ab221420
PF09747	Coiled-coil domain containing protein (DUF2052)	Zm00024ab385790
PF09748	Transcription factor subunit Med10 of Mediator complex	Zm00024ab325960;Zm00024ab325960;Zm00024ab325960;Zm00024ab105050
PF09749	Uncharacterised conserved protein	Zm00024ab252900;Zm00024ab252960
PF09750	Alternative splicing regulator	Zm00024ab019610;Zm00024ab368820
PF09751	Nuclear protein Es2	Zm00024ab212870;Zm00024ab412670;Zm00024ab212860;Zm00024ab412670
PF09752	Abhydrolase domain containing 18	Zm00024ab240540;Zm00024ab240540
PF09753	Membrane fusion protein Use1	Zm00024ab256070
PF09754	PAC2 family	Zm00024ab059410;Zm00024ab059410;Zm00024ab059410;Zm00024ab059410
