LABEL	NAME	GENE_MODEL
IPR012938	Glucose/Sorbosone dehydrogenase	Zm00031ab139030;Zm00031ab139030;Zm00031ab139030;Zm00031ab314130;Zm00031ab055780
IPR012940	Nucleic acid binding NABP	Zm00031ab277860;Zm00031ab277860;Zm00031ab370410;Zm00031ab370410;Zm00031ab370410;Zm00031ab370410;Zm00031ab370410;Zm00031ab370410;Zm00031ab370410;Zm00031ab370410;Zm00031ab269950;Zm00031ab214300;Zm00031ab198780
IPR012942	SRR1-like domain	Zm00031ab195480;Zm00031ab195480
IPR012945	Tubulin binding cofactor C-like domain	Zm00031ab286750;Zm00031ab286750;Zm00031ab286750;Zm00031ab246200;Zm00031ab246200;Zm00031ab254140;Zm00031ab254140;Zm00031ab214380;Zm00031ab214380;Zm00031ab214380;Zm00031ab214380
IPR012946	X8 domain	Zm00031ab227140;Zm00031ab227140;Zm00031ab110450;Zm00031ab110450;Zm00031ab110450;Zm00031ab095440;Zm00031ab095440;Zm00031ab095440;Zm00031ab095440;Zm00031ab095440;Zm00031ab308770;Zm00031ab358410;Zm00031ab358410;Zm00031ab308770;Zm00031ab308770;Zm00031ab358410;Zm00031ab219970;Zm00031ab219970;Zm00031ab219970;Zm00031ab219970;Zm00031ab358410;Zm00031ab336760;Zm00031ab336760;Zm00031ab336760;Zm00031ab020680;Zm00031ab020680;Zm00031ab020680;Zm00031ab020680;Zm00031ab122750;Zm00031ab335800;Zm00031ab335800;Zm00031ab335800;Zm00031ab335800;Zm00031ab336720;Zm00031ab336720;Zm00031ab336720;Zm00031ab336720;Zm00031ab335800;Zm00031ab335800;Zm00031ab118320;Zm00031ab118320;Zm00031ab409560;Zm00031ab409560;Zm00031ab409560;Zm00031ab097000;Zm00031ab223370;Zm00031ab073540;Zm00031ab111630;Zm00031ab111630;Zm00031ab111630;Zm00031ab412570;Zm00031ab412570;Zm00031ab226570;Zm00031ab226570;Zm00031ab226570;Zm00031ab226570;Zm00031ab398550;Zm00031ab251740;Zm00031ab185330;Zm00031ab165040;Zm00031ab165040;Zm00031ab165040;Zm00031ab267210;Zm00031ab267210;Zm00031ab267210;Zm00031ab177600;Zm00031ab018840;Zm00031ab221810;Zm00031ab018840;Zm00031ab177600;Zm00031ab153500;Zm00031ab401270;Zm00031ab108800;Zm00031ab108800;Zm00031ab373260;Zm00031ab373260;Zm00031ab338740;Zm00031ab338740;Zm00031ab338740;Zm00031ab338740;Zm00031ab338740;Zm00031ab037730;Zm00031ab321010;Zm00031ab159300;Zm00031ab159300;Zm00031ab068300;Zm00031ab336790;Zm00031ab336790;Zm00031ab336790;Zm00031ab054410;Zm00031ab054410;Zm00031ab179660;Zm00031ab065870;Zm00031ab065870;Zm00031ab340110;Zm00031ab408320;Zm00031ab415960;Zm00031ab303990;Zm00031ab303990;Zm00031ab408730;Zm00031ab303990;Zm00031ab303990;Zm00031ab367450;Zm00031ab367450;Zm00031ab367450;Zm00031ab367450;Zm00031ab187810;Zm00031ab187810;Zm00031ab082760;Zm00031ab187810;Zm00031ab082760;Zm00031ab187810;Zm00031ab082760;Zm00031ab082760;Zm00031ab089230;Zm00031ab241380;Zm00031ab157690;Zm00031ab448430;Zm00031ab448430;Zm00031ab448430;Zm00031ab112590;Zm00031ab095370;Zm00031ab330840;Zm00031ab330840;Zm00031ab060280;Zm00031ab341980;Zm00031ab060280;Zm00031ab060280;Zm00031ab341980;Zm00031ab341980;Zm00031ab060280;Zm00031ab060280;Zm00031ab121280;Zm00031ab121280;Zm00031ab121280;Zm00031ab009470;Zm00031ab009470;Zm00031ab009470
IPR012947	Threonyl/alanyl tRNA synthetase, SAD	Zm00031ab339320;Zm00031ab386270;Zm00031ab386270;Zm00031ab386270;Zm00031ab386270;Zm00031ab386270;Zm00031ab047340;Zm00031ab426490;Zm00031ab426490;Zm00031ab426490;Zm00031ab226930;Zm00031ab226930
IPR012948	AARP2CN	Zm00031ab016540;Zm00031ab016540;Zm00031ab016540;Zm00031ab277060;Zm00031ab277060
IPR012951	Berberine/berberine-like	Zm00031ab399840;Zm00031ab178970;Zm00031ab399860;Zm00031ab178980;Zm00031ab288520;Zm00031ab288560;Zm00031ab341710;Zm00031ab399890;Zm00031ab399850;Zm00031ab175980;Zm00031ab248920;Zm00031ab288510;Zm00031ab433100
IPR012952	BING4, C-terminal domain	Zm00031ab282960;Zm00031ab282960;Zm00031ab282960;Zm00031ab282960
IPR012953	BOP1, N-terminal domain	Zm00031ab136070
IPR012954	BP28, C-terminal domain	Zm00031ab127610
IPR012955	CASP, C-terminal	Zm00031ab225240;Zm00031ab225240
IPR012959	CPL domain	Zm00031ab066060
IPR012960	Dyskerin-like	Zm00031ab342220;Zm00031ab458790;Zm00031ab347240;Zm00031ab132340;Zm00031ab132340;Zm00031ab132340
IPR012961	ATP-dependent RNA helicase Ski2, C-terminal	Zm00031ab350860;Zm00031ab350860;Zm00031ab242050;Zm00031ab242050;Zm00031ab264750;Zm00031ab394210;Zm00031ab394210;Zm00031ab394210
IPR012967	Plant methyltransferase dimerisation	Zm00031ab304210;Zm00031ab304210;Zm00031ab407850;Zm00031ab176080;Zm00031ab176080;Zm00031ab170880;Zm00031ab176100;Zm00031ab170880;Zm00031ab407860;Zm00031ab094640;Zm00031ab094640;Zm00031ab094640;Zm00031ab019290;Zm00031ab019290;Zm00031ab019290;Zm00031ab421870;Zm00031ab421870;Zm00031ab210280;Zm00031ab416220;Zm00031ab304200;Zm00031ab176880;Zm00031ab176880;Zm00031ab176880;Zm00031ab094630;Zm00031ab179000;Zm00031ab177140;Zm00031ab177140;Zm00031ab093980;Zm00031ab096870;Zm00031ab096870;Zm00031ab429380;Zm00031ab367540;Zm00031ab019250;Zm00031ab174670;Zm00031ab304180;Zm00031ab205790;Zm00031ab019270;Zm00031ab042210;Zm00031ab304170
IPR012971	Nucleolar GTP-binding protein 2, N-terminal domain	Zm00031ab017600;Zm00031ab017600;Zm00031ab017600
IPR012972	NLE	Zm00031ab309410;Zm00031ab309410;Zm00031ab340100
IPR012973	NOG, C-terminal	Zm00031ab289460;Zm00031ab388660
IPR012974	NOP5, N-terminal	Zm00031ab017580;Zm00031ab017580;Zm00031ab017580;Zm00031ab117990;Zm00031ab410230;Zm00031ab410230;Zm00031ab410230;Zm00031ab410350;Zm00031ab410350;Zm00031ab410350;Zm00031ab017410;Zm00031ab017410;Zm00031ab017410
IPR012977	Uncharacterised domain NUC130/133, N-terminal	Zm00031ab072210
IPR012978	Uncharacterised domain NUC173	Zm00031ab145460;Zm00031ab145460;Zm00031ab145460;Zm00031ab145460;Zm00031ab145460;Zm00031ab267940;Zm00031ab267940;Zm00031ab267940
IPR012982	PADR1 domain	Zm00031ab098900;Zm00031ab252930
IPR012984	PROCT domain	Zm00031ab390160;Zm00031ab282580;Zm00031ab282580
IPR012988	Ribosomal protein L30, N-terminal	Zm00031ab398200;Zm00031ab189550;Zm00031ab025440;Zm00031ab448180;Zm00031ab448180;Zm00031ab448180;Zm00031ab448180;Zm00031ab448180;Zm00031ab206040;Zm00031ab184590;Zm00031ab184590;Zm00031ab449560;Zm00031ab184590;Zm00031ab073990;Zm00031ab073990;Zm00031ab073990;Zm00031ab431630;Zm00031ab431630;Zm00031ab431630
IPR012989	SEP domain	Zm00031ab402710;Zm00031ab402710;Zm00031ab402710;Zm00031ab402710;Zm00031ab402710;Zm00031ab402710;Zm00031ab083380;Zm00031ab083380;Zm00031ab442330
IPR012990	Sec23/Sec24 beta-sandwich	Zm00031ab094440;Zm00031ab094440;Zm00031ab104910;Zm00031ab104910;Zm00031ab354030;Zm00031ab104910;Zm00031ab104910;Zm00031ab092730;Zm00031ab094100;Zm00031ab175780;Zm00031ab175780;Zm00031ab223840;Zm00031ab176310;Zm00031ab176310;Zm00031ab176310;Zm00031ab059270;Zm00031ab059270;Zm00031ab437150;Zm00031ab437150;Zm00031ab437150
IPR012993	UME domain	Zm00031ab237710;Zm00031ab237710
IPR013021	Myo-inositol-1-phosphate synthase, GAPDH-like	Zm00031ab392680;Zm00031ab080390;Zm00031ab080390;Zm00031ab005480;Zm00031ab005480;Zm00031ab005480;Zm00031ab005480;Zm00031ab294230;Zm00031ab262130;Zm00031ab262130;Zm00031ab008820;Zm00031ab417400;Zm00031ab417400;Zm00031ab417400;Zm00031ab287430;Zm00031ab236390;Zm00031ab233070;Zm00031ab233070;Zm00031ab233070;Zm00031ab028700
IPR013025	Ribosomal protein L25/L23	Zm00031ab433980;Zm00031ab143800;Zm00031ab204510;Zm00031ab434260;Zm00031ab146030;Zm00031ab443750;Zm00031ab443750;Zm00031ab430790;Zm00031ab292670;Zm00031ab292670;Zm00031ab292670;Zm00031ab081260;Zm00031ab081260;Zm00031ab124270;Zm00031ab124270
IPR013029	YchF, C-terminal domain	Zm00031ab325190;Zm00031ab430880;Zm00031ab430880;Zm00031ab062150;Zm00031ab062150;Zm00031ab062150
IPR013040	Coatomer, gamma subunit, appendage, Ig-like subdomain	Zm00031ab120420;Zm00031ab056830;Zm00031ab074490;Zm00031ab010200;Zm00031ab314400;Zm00031ab314400;Zm00031ab218640
IPR013042	Domain of unknown function DUF1592	Zm00031ab345940
IPR013049	Spo11/DNA topoisomerase VI, subunit A, N-terminal	Zm00031ab179080;Zm00031ab223500;Zm00031ab223500;Zm00031ab223500;Zm00031ab223500;Zm00031ab223500;Zm00031ab223500;Zm00031ab223500;Zm00031ab223500;Zm00031ab223500;Zm00031ab013460
IPR013057	Amino acid transporter, transmembrane domain	Zm00031ab272610;Zm00031ab272610;Zm00031ab094070;Zm00031ab103930;Zm00031ab202570;Zm00031ab072070;Zm00031ab290520;Zm00031ab446950;Zm00031ab066400;Zm00031ab388360;Zm00031ab167310;Zm00031ab070170;Zm00031ab070170;Zm00031ab141120;Zm00031ab070170;Zm00031ab070170;Zm00031ab070170;Zm00031ab272590;Zm00031ab272590;Zm00031ab272590;Zm00031ab272590;Zm00031ab272590;Zm00031ab027250;Zm00031ab027250;Zm00031ab027250;Zm00031ab027250;Zm00031ab202590;Zm00031ab383110;Zm00031ab442570;Zm00031ab442570;Zm00031ab425350;Zm00031ab442570;Zm00031ab425350;Zm00031ab200320;Zm00031ab272560;Zm00031ab272560;Zm00031ab200320;Zm00031ab200320;Zm00031ab200320;Zm00031ab272560;Zm00031ab137730;Zm00031ab141350;Zm00031ab141350;Zm00031ab152600;Zm00031ab152600;Zm00031ab268290;Zm00031ab402780;Zm00031ab083670;Zm00031ab402780;Zm00031ab402780;Zm00031ab402780;Zm00031ab272580;Zm00031ab272580;Zm00031ab425380;Zm00031ab446870;Zm00031ab458460;Zm00031ab179880;Zm00031ab179880;Zm00031ab179880;Zm00031ab179880;Zm00031ab300030;Zm00031ab210170;Zm00031ab210170;Zm00031ab083000;Zm00031ab165580;Zm00031ab314150;Zm00031ab165580;Zm00031ab150930;Zm00031ab425360;Zm00031ab150930;Zm00031ab030610;Zm00031ab402130;Zm00031ab150930;Zm00031ab150930;Zm00031ab150930;Zm00031ab150930;Zm00031ab150930;Zm00031ab030610;Zm00031ab260840;Zm00031ab196900;Zm00031ab010890;Zm00031ab010890;Zm00031ab010890;Zm00031ab399460;Zm00031ab399460;Zm00031ab167320;Zm00031ab208740;Zm00031ab380800;Zm00031ab380800;Zm00031ab380800;Zm00031ab363270;Zm00031ab421340;Zm00031ab421340;Zm00031ab421340;Zm00031ab383100;Zm00031ab309710;Zm00031ab309710;Zm00031ab309710;Zm00031ab309710;Zm00031ab309710;Zm00031ab309710;Zm00031ab151250;Zm00031ab151250;Zm00031ab295620;Zm00031ab311230;Zm00031ab186960;Zm00031ab184790;Zm00031ab152670;Zm00031ab152670;Zm00031ab152670;Zm00031ab152670;Zm00031ab152670;Zm00031ab152670;Zm00031ab244720;Zm00031ab244720;Zm00031ab315490;Zm00031ab315490;Zm00031ab315490;Zm00031ab315490;Zm00031ab315490;Zm00031ab288370;Zm00031ab288370;Zm00031ab288370;Zm00031ab263820;Zm00031ab263820;Zm00031ab263820;Zm00031ab263820;Zm00031ab275360;Zm00031ab275360;Zm00031ab275360;Zm00031ab275360;Zm00031ab275360;Zm00031ab076660;Zm00031ab149220;Zm00031ab149220;Zm00031ab268240;Zm00031ab268240;Zm00031ab268240;Zm00031ab083510;Zm00031ab083510;Zm00031ab083510;Zm00031ab083510;Zm00031ab143670;Zm00031ab083510;Zm00031ab380810;Zm00031ab380810;Zm00031ab380810;Zm00031ab439900;Zm00031ab395310;Zm00031ab399420;Zm00031ab094780;Zm00031ab094780;Zm00031ab094780;Zm00031ab430180;Zm00031ab430180;Zm00031ab430180;Zm00031ab091520;Zm00031ab091520;Zm00031ab289010;Zm00031ab143710;Zm00031ab143700;Zm00031ab425320;Zm00031ab425320;Zm00031ab425320;Zm00031ab040640
IPR013078	Histidine phosphatase superfamily, clade-1	Zm00031ab436640;Zm00031ab436640;Zm00031ab373960;Zm00031ab091930;Zm00031ab091930;Zm00031ab091930;Zm00031ab202020;Zm00031ab202020;Zm00031ab202020;Zm00031ab202020;Zm00031ab202020;Zm00031ab202020;Zm00031ab293060;Zm00031ab293060;Zm00031ab101530;Zm00031ab039820;Zm00031ab039820;Zm00031ab039820;Zm00031ab039820;Zm00031ab394020;Zm00031ab039820;Zm00031ab435330;Zm00031ab435330;Zm00031ab435330;Zm00031ab421080;Zm00031ab421080;Zm00031ab421080;Zm00031ab421080;Zm00031ab421080;Zm00031ab369000;Zm00031ab369000;Zm00031ab369000;Zm00031ab369000;Zm00031ab436650;Zm00031ab436650;Zm00031ab436650;Zm00031ab436650;Zm00031ab321380;Zm00031ab013950;Zm00031ab204580;Zm00031ab204580;Zm00031ab204580;Zm00031ab204580;Zm00031ab093470;Zm00031ab093470;Zm00031ab093470;Zm00031ab176910;Zm00031ab176910;Zm00031ab204150;Zm00031ab204150;Zm00031ab204150;Zm00031ab204150;Zm00031ab204150;Zm00031ab204150;Zm00031ab204150;Zm00031ab435160
IPR013079	6-phosphofructo-2-kinase	Zm00031ab293060;Zm00031ab293060
IPR013085	U1-C, C2H2-type zinc finger	Zm00031ab212070;Zm00031ab212070;Zm00031ab347460;Zm00031ab387610;Zm00031ab387610;Zm00031ab387610
IPR013087	Zinc finger C2H2-type	Zm00031ab278010;Zm00031ab278010;Zm00031ab278010;Zm00031ab278010;Zm00031ab371610;Zm00031ab371610;Zm00031ab371610;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab276670;Zm00031ab111860;Zm00031ab188960;Zm00031ab188960;Zm00031ab188960;Zm00031ab188960;Zm00031ab188960;Zm00031ab188960;Zm00031ab188960;Zm00031ab188960;Zm00031ab188960;Zm00031ab368550;Zm00031ab368550;Zm00031ab368550;Zm00031ab368550;Zm00031ab368550;Zm00031ab368550;Zm00031ab368550;Zm00031ab066430;Zm00031ab327700;Zm00031ab419510;Zm00031ab253820;Zm00031ab253820;Zm00031ab253820;Zm00031ab253820;Zm00031ab253820;Zm00031ab253820;Zm00031ab353150;Zm00031ab008460;Zm00031ab446810;Zm00031ab446810;Zm00031ab446810
IPR013094	Alpha/beta hydrolase fold-3	Zm00031ab342710;Zm00031ab328310;Zm00031ab096540;Zm00031ab093650;Zm00031ab179530;Zm00031ab414150;Zm00031ab328210;Zm00031ab312220;Zm00031ab312220;Zm00031ab340490;Zm00031ab011240;Zm00031ab298980;Zm00031ab298980;Zm00031ab236650;Zm00031ab039720;Zm00031ab328350;Zm00031ab328240;Zm00031ab053270;Zm00031ab164550;Zm00031ab164550;Zm00031ab164550;Zm00031ab164550;Zm00031ab164550;Zm00031ab164550;Zm00031ab164550;Zm00031ab387630;Zm00031ab116100;Zm00031ab039670;Zm00031ab363680;Zm00031ab299120;Zm00031ab380110;Zm00031ab380110;Zm00031ab149510;Zm00031ab116110;Zm00031ab312200;Zm00031ab363960;Zm00031ab033590;Zm00031ab363960;Zm00031ab186800;Zm00031ab342740;Zm00031ab299130;Zm00031ab328260;Zm00031ab328260;Zm00031ab308360;Zm00031ab121390;Zm00031ab238260;Zm00031ab121390;Zm00031ab290100;Zm00031ab189690;Zm00031ab221840;Zm00031ab312230;Zm00031ab358160;Zm00031ab349900;Zm00031ab365970;Zm00031ab358160;Zm00031ab358160;Zm00031ab342760;Zm00031ab127910;Zm00031ab441450;Zm00031ab284200;Zm00031ab284200;Zm00031ab387640;Zm00031ab254940;Zm00031ab254940;Zm00031ab254940;Zm00031ab254940;Zm00031ab291050;Zm00031ab327960;Zm00031ab104960;Zm00031ab349890;Zm00031ab328290;Zm00031ab328290;Zm00031ab441460;Zm00031ab121400;Zm00031ab312180;Zm00031ab328320;Zm00031ab342770;Zm00031ab039690;Zm00031ab186920;Zm00031ab186920;Zm00031ab041680;Zm00031ab104930;Zm00031ab328330;Zm00031ab312190;Zm00031ab321950;Zm00031ab321950
IPR013096	Cupin 2, conserved barrel	Zm00031ab335380
IPR013097	Stress responsive alpha-beta barrel	Zm00031ab423430;Zm00031ab420740;Zm00031ab420740;Zm00031ab420740;Zm00031ab144490;Zm00031ab420730;Zm00031ab113030;Zm00031ab340630;Zm00031ab340630;Zm00031ab372110
IPR013099	Potassium channel domain	Zm00031ab386060;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab060080;Zm00031ab376010;Zm00031ab176410;Zm00031ab176410;Zm00031ab321860;Zm00031ab321860;Zm00031ab101780;Zm00031ab101780;Zm00031ab101780;Zm00031ab101780;Zm00031ab101780;Zm00031ab101780;Zm00031ab161530;Zm00031ab161530
IPR013105	Tetratricopeptide repeat 2	Zm00031ab149330;Zm00031ab149330;Zm00031ab149330;Zm00031ab379960;Zm00031ab379960;Zm00031ab379960;Zm00031ab193070;Zm00031ab193070;Zm00031ab193070;Zm00031ab193070;Zm00031ab193070;Zm00031ab193070;Zm00031ab193070;Zm00031ab193070;Zm00031ab193070;Zm00031ab193070;Zm00031ab063140;Zm00031ab376470;Zm00031ab376470;Zm00031ab376470;Zm00031ab136390;Zm00031ab136390;Zm00031ab136390;Zm00031ab032700;Zm00031ab023400;Zm00031ab023400;Zm00031ab023400;Zm00031ab076190;Zm00031ab352170;Zm00031ab352170;Zm00031ab100630;Zm00031ab345600;Zm00031ab345600;Zm00031ab345600;Zm00031ab345600;Zm00031ab345600;Zm00031ab345600;Zm00031ab422440;Zm00031ab040750;Zm00031ab303560;Zm00031ab259370;Zm00031ab259370;Zm00031ab259370;Zm00031ab056840;Zm00031ab056840;Zm00031ab056840;Zm00031ab078220;Zm00031ab078220;Zm00031ab078220;Zm00031ab078220
IPR013108	Amidohydrolase 3	Zm00031ab145690;Zm00031ab145690;Zm00031ab145690
IPR013111	EGF-like domain, extracellular	Zm00031ab058610;Zm00031ab058610
IPR013112	FAD-binding 8	Zm00031ab304730;Zm00031ab304730;Zm00031ab304730;Zm00031ab159570;Zm00031ab159570;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab354840;Zm00031ab354840;Zm00031ab354840;Zm00031ab354840;Zm00031ab117520;Zm00031ab136410;Zm00031ab136410;Zm00031ab327140;Zm00031ab327140;Zm00031ab137610;Zm00031ab137610;Zm00031ab137610;Zm00031ab355540;Zm00031ab355540;Zm00031ab355540;Zm00031ab355540;Zm00031ab427350;Zm00031ab427350;Zm00031ab427350;Zm00031ab427350;Zm00031ab205550;Zm00031ab205550;Zm00031ab042180;Zm00031ab042180;Zm00031ab084780;Zm00031ab084780;Zm00031ab084780;Zm00031ab153940;Zm00031ab117460
IPR013114	Beta-hydroxydecanoyl thiol ester dehydrase, FabA/FabZ	Zm00031ab177550;Zm00031ab177550;Zm00031ab362750;Zm00031ab362750
IPR013115	Histidine biosynthesis HisG, C-terminal	Zm00031ab329770;Zm00031ab329770
IPR013116	Ketol-acid reductoisomerase, N-terminal	Zm00031ab164100;Zm00031ab358010;Zm00031ab358010
IPR013120	Male sterility, NAD-binding	Zm00031ab040990;Zm00031ab040990;Zm00031ab182560;Zm00031ab182560;Zm00031ab182560;Zm00031ab182560;Zm00031ab320400;Zm00031ab320400;Zm00031ab320400;Zm00031ab320400;Zm00031ab320400;Zm00031ab320400;Zm00031ab418850;Zm00031ab418850;Zm00031ab418850;Zm00031ab209230
IPR013121	Ferric reductase, NAD binding domain	Zm00031ab304730;Zm00031ab304730;Zm00031ab304730;Zm00031ab159570;Zm00031ab159570;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab354840;Zm00031ab354840;Zm00031ab354840;Zm00031ab354840;Zm00031ab136410;Zm00031ab136410;Zm00031ab327140;Zm00031ab327140;Zm00031ab137610;Zm00031ab137610;Zm00031ab137610;Zm00031ab355540;Zm00031ab355540;Zm00031ab355540;Zm00031ab427350;Zm00031ab427350;Zm00031ab427350;Zm00031ab427350;Zm00031ab117530;Zm00031ab117530;Zm00031ab117530;Zm00031ab205550;Zm00031ab042180;Zm00031ab042180;Zm00031ab084780;Zm00031ab084780;Zm00031ab084780;Zm00031ab153940;Zm00031ab117460
IPR013123	RNA 2-O ribose methyltransferase, substrate binding	Zm00031ab385890
IPR013126	Heat shock protein 70 family	Zm00031ab410710;Zm00031ab106140;Zm00031ab441530;Zm00031ab153610;Zm00031ab437660;Zm00031ab360770;Zm00031ab360770;Zm00031ab012900;Zm00031ab294720;Zm00031ab225820;Zm00031ab225820;Zm00031ab225820;Zm00031ab225820;Zm00031ab294720;Zm00031ab294720;Zm00031ab294720;Zm00031ab045240;Zm00031ab444360;Zm00031ab045240;Zm00031ab223650;Zm00031ab223650;Zm00031ab416070;Zm00031ab284660;Zm00031ab284660;Zm00031ab284660;Zm00031ab294870;Zm00031ab055970;Zm00031ab055970;Zm00031ab450190;Zm00031ab229210;Zm00031ab229210;Zm00031ab013600;Zm00031ab360750;Zm00031ab013600;Zm00031ab013600;Zm00031ab013600;Zm00031ab360750;Zm00031ab360750;Zm00031ab263150;Zm00031ab410720;Zm00031ab327890;Zm00031ab382480;Zm00031ab441520;Zm00031ab450180;Zm00031ab330200;Zm00031ab094900;Zm00031ab171480;Zm00031ab171480;Zm00031ab171480;Zm00031ab012920;Zm00031ab441610;Zm00031ab441610;Zm00031ab416990;Zm00031ab141540;Zm00031ab141540;Zm00031ab141540;Zm00031ab413440;Zm00031ab426930;Zm00031ab426930;Zm00031ab100790;Zm00031ab196020;Zm00031ab196020;Zm00031ab175740;Zm00031ab175740;Zm00031ab218040;Zm00031ab030350;Zm00031ab030350;Zm00031ab030350;Zm00031ab233640;Zm00031ab233640;Zm00031ab233640;Zm00031ab138440;Zm00031ab138440;Zm00031ab119950;Zm00031ab119950;Zm00031ab365630;Zm00031ab313210;Zm00031ab239220;Zm00031ab420130;Zm00031ab326410;Zm00031ab326410
IPR013130	Ferric reductase transmembrane component-like domain	Zm00031ab304730;Zm00031ab304730;Zm00031ab304730;Zm00031ab159570;Zm00031ab159570;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab023670;Zm00031ab354840;Zm00031ab354840;Zm00031ab354840;Zm00031ab354840;Zm00031ab117520;Zm00031ab136410;Zm00031ab136410;Zm00031ab327140;Zm00031ab327140;Zm00031ab137610;Zm00031ab137610;Zm00031ab137610;Zm00031ab355540;Zm00031ab355540;Zm00031ab355540;Zm00031ab355540;Zm00031ab427350;Zm00031ab427350;Zm00031ab427350;Zm00031ab427350;Zm00031ab205550;Zm00031ab205550;Zm00031ab042180;Zm00031ab042180;Zm00031ab084780;Zm00031ab084780;Zm00031ab084780;Zm00031ab153940
IPR013136	WSTF/Acf1/Cbp146	Zm00031ab189080;Zm00031ab189080;Zm00031ab189080;Zm00031ab189080;Zm00031ab189080
IPR013137	Zinc finger, TFIIB-type	Zm00031ab332940;Zm00031ab332940;Zm00031ab107800;Zm00031ab306060
IPR013148	Glycosyl hydrolase family 32, N-terminal	Zm00031ab086600;Zm00031ab086600;Zm00031ab078330;Zm00031ab078330;Zm00031ab439730;Zm00031ab238800;Zm00031ab238800;Zm00031ab238800;Zm00031ab445100;Zm00031ab253080;Zm00031ab218280;Zm00031ab069790;Zm00031ab439720;Zm00031ab144960;Zm00031ab144960;Zm00031ab144960;Zm00031ab144960;Zm00031ab144960;Zm00031ab144960;Zm00031ab069770;Zm00031ab069770;Zm00031ab069770;Zm00031ab069780
IPR013149	Alcohol dehydrogenase, C-terminal	Zm00031ab244490;Zm00031ab244490;Zm00031ab027570;Zm00031ab027570;Zm00031ab174740;Zm00031ab328170;Zm00031ab328170;Zm00031ab271340;Zm00031ab204780;Zm00031ab072550;Zm00031ab072550;Zm00031ab072550;Zm00031ab150310;Zm00031ab116390;Zm00031ab116390;Zm00031ab058910;Zm00031ab007190;Zm00031ab058910;Zm00031ab058910;Zm00031ab058910;Zm00031ab388740;Zm00031ab388740;Zm00031ab388740;Zm00031ab388740;Zm00031ab388740;Zm00031ab388740;Zm00031ab039060;Zm00031ab039060;Zm00031ab039060;Zm00031ab266230;Zm00031ab073510;Zm00031ab073510;Zm00031ab073510;Zm00031ab192730;Zm00031ab192730;Zm00031ab192730;Zm00031ab192730;Zm00031ab325000;Zm00031ab092510;Zm00031ab293580;Zm00031ab269090;Zm00031ab027560;Zm00031ab027560;Zm00031ab027560;Zm00031ab428420;Zm00031ab180670;Zm00031ab000440;Zm00031ab118280;Zm00031ab328160;Zm00031ab328160;Zm00031ab347670;Zm00031ab347670;Zm00031ab007180;Zm00031ab174920;Zm00031ab174920;Zm00031ab174920;Zm00031ab174920;Zm00031ab401380;Zm00031ab401380;Zm00031ab295450;Zm00031ab199500;Zm00031ab199500;Zm00031ab431150;Zm00031ab431150;Zm00031ab177640;Zm00031ab177640;Zm00031ab325030;Zm00031ab325030;Zm00031ab325010;Zm00031ab269650;Zm00031ab401370;Zm00031ab401370;Zm00031ab401370
IPR013150	Transcription factor TFIIB, cyclin-like domain	Zm00031ab218490;Zm00031ab332940;Zm00031ab332940;Zm00031ab332940;Zm00031ab332940;Zm00031ab332940;Zm00031ab332940;Zm00031ab107800;Zm00031ab107800;Zm00031ab005220;Zm00031ab417230;Zm00031ab417230;Zm00031ab417230;Zm00031ab417230;Zm00031ab135300;Zm00031ab305830;Zm00031ab305830;Zm00031ab306060;Zm00031ab306050;Zm00031ab271960;Zm00031ab356150;Zm00031ab356150;Zm00031ab356150;Zm00031ab356150;Zm00031ab356150;Zm00031ab356150;Zm00031ab374360
