LABEL	NAME	GENE_MODEL
IPR028565	Mu homology domain	Zm00033ab079920;Zm00033ab403140;Zm00033ab266010;Zm00033ab146060;Zm00033ab146060;Zm00033ab146060;Zm00033ab146060;Zm00033ab164710;Zm00033ab164710;Zm00033ab164710;Zm00033ab164710;Zm00033ab434680;Zm00033ab434680;Zm00033ab434680;Zm00033ab434450;Zm00033ab434450;Zm00033ab434450;Zm00033ab434450;Zm00033ab434450;Zm00033ab382710;Zm00033ab382710;Zm00033ab382710;Zm00033ab382710;Zm00033ab382710;Zm00033ab382710;Zm00033ab382710;Zm00033ab221740;Zm00033ab221740;Zm00033ab221740;Zm00033ab403130
IPR028883	tRNA-specific adenosine deaminase	Zm00033ab404370
IPR028909	Ribosomal protein L21-like	Zm00033ab252110;Zm00033ab252110;Zm00033ab252110;Zm00033ab313310;Zm00033ab313310;Zm00033ab313310;Zm00033ab363570;Zm00033ab363570;Zm00033ab216290
IPR028923	SAICAR synthetase/ADE2, N-terminal	Zm00033ab315700;Zm00033ab315700;Zm00033ab325940;Zm00033ab302040
IPR028924	Permuted single zf-CXXC unit	Zm00033ab215460;Zm00033ab215460;Zm00033ab255540;Zm00033ab255540;Zm00033ab255540
IPR028925	Demeter, RRM-fold domain	Zm00033ab255620;Zm00033ab215460;Zm00033ab215460;Zm00033ab255540;Zm00033ab255540;Zm00033ab255540;Zm00033ab306570
IPR028934	Vacuolar protein sorting protein 26 related	Zm00033ab118240;Zm00033ab118240;Zm00033ab118240;Zm00033ab118240;Zm00033ab433060
IPR028939	Pyrroline-5-carboxylate reductase, catalytic, N-terminal	Zm00033ab405810;Zm00033ab405810;Zm00033ab405810;Zm00033ab149010
IPR028941	WHIM2 domain	Zm00033ab313600;Zm00033ab258100;Zm00033ab258100;Zm00033ab258100;Zm00033ab363930;Zm00033ab363930;Zm00033ab363930;Zm00033ab363930;Zm00033ab363930;Zm00033ab381510;Zm00033ab381510;Zm00033ab064550;Zm00033ab192450;Zm00033ab192450;Zm00033ab192450;Zm00033ab192450;Zm00033ab192450
IPR028942	WHIM1 domain	Zm00033ab064380;Zm00033ab313600;Zm00033ab097800;Zm00033ab097800;Zm00033ab429760;Zm00033ab429760;Zm00033ab320510;Zm00033ab320510;Zm00033ab320510;Zm00033ab363930;Zm00033ab363930;Zm00033ab363930;Zm00033ab363930;Zm00033ab363930;Zm00033ab191370;Zm00033ab381510;Zm00033ab381510;Zm00033ab218650;Zm00033ab218650;Zm00033ab218650;Zm00033ab218650;Zm00033ab218650;Zm00033ab064550;Zm00033ab192450;Zm00033ab192450;Zm00033ab192450;Zm00033ab192450;Zm00033ab192450
IPR028945	WRB/Get1 family	Zm00033ab395590;Zm00033ab340460
IPR028989	Ribosome maturation factor RimP, N-terminal	Zm00033ab086380;Zm00033ab086380
IPR029003	CENP-S/Mhf1	Zm00033ab089030;Zm00033ab089030;Zm00033ab089030
IPR029004	Ribosomal L28e/Mak16	Zm00033ab385760;Zm00033ab385760;Zm00033ab362650;Zm00033ab362650;Zm00033ab362650;Zm00033ab362650;Zm00033ab311990;Zm00033ab311990;Zm00033ab311990;Zm00033ab311990
IPR029005	LIM-domain binding protein/SEUSS	Zm00033ab286040;Zm00033ab286040;Zm00033ab286040;Zm00033ab178830;Zm00033ab118220;Zm00033ab118220;Zm00033ab432740;Zm00033ab432740;Zm00033ab432740;Zm00033ab400680;Zm00033ab400680;Zm00033ab400680;Zm00033ab400680;Zm00033ab146240;Zm00033ab146240;Zm00033ab318620;Zm00033ab318620
IPR029008	Rab5-interacting protein family	Zm00033ab283210;Zm00033ab312930;Zm00033ab363270
IPR029019	Beta-hexosaminidase, eukaryotic type, N-terminal	Zm00033ab009800;Zm00033ab305580;Zm00033ab282720;Zm00033ab282720;Zm00033ab113190;Zm00033ab387170;Zm00033ab387170;Zm00033ab344970
IPR029036	Pyrroline-5-carboxylate reductase, dimerisation domain	Zm00033ab149010
IPR029054	dUTPase-like	Zm00033ab055080;Zm00033ab055080
IPR029065	Enolase C-terminal domain-like	Zm00033ab355760;Zm00033ab355760;Zm00033ab355760;Zm00033ab331770;Zm00033ab131310;Zm00033ab131310;Zm00033ab131310;Zm00033ab259590;Zm00033ab259590
IPR029098	UDP N-acetylglucosamine O-acyltransferase, C-terminal	Zm00033ab383310
IPR029099	Ribose-phosphate pyrophosphokinase, N-terminal domain	Zm00033ab000190;Zm00033ab200870;Zm00033ab244190;Zm00033ab244190;Zm00033ab163630;Zm00033ab410450;Zm00033ab410450;Zm00033ab267460;Zm00033ab267460
IPR029119	MutY, C-terminal	Zm00033ab434880;Zm00033ab434880
IPR029123	Splicing factor RBM39, linker	Zm00033ab426260;Zm00033ab426260;Zm00033ab235460;Zm00033ab235460;Zm00033ab235460;Zm00033ab235460;Zm00033ab235460;Zm00033ab049920;Zm00033ab049920;Zm00033ab049920;Zm00033ab049920
IPR029131	HAUS augmin-like complex subunit 5	Zm00033ab104250;Zm00033ab104250;Zm00033ab330880;Zm00033ab330880
IPR029146	CST complex subunit Ten1, animal and plant type	Zm00033ab318010
IPR029148	FACT complex subunit Spt16, N-terminal lobe domain	Zm00033ab243260
IPR029154	3-hydroxyisobutyrate dehydrogenase, NAD-binding domain	Zm00033ab051680;Zm00033ab364100;Zm00033ab169840;Zm00033ab169840;Zm00033ab169840;Zm00033ab162750;Zm00033ab237510;Zm00033ab237510;Zm00033ab237510;Zm00033ab237510;Zm00033ab192840;Zm00033ab298000;Zm00033ab298000;Zm00033ab298000;Zm00033ab298000
IPR029159	Casein Kinase 2 substrate	Zm00033ab347790
IPR029164	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y	Zm00033ab149490
IPR029188	Ribosomal RNA-processing protein 14, N-terminal	Zm00033ab262630
IPR029190	Ribosomal RNA-processing protein 14/surfeit locus protein 6, C-terminal domain	Zm00033ab262630
IPR029209	DML1/Misato, tubulin domain	Zm00033ab032130;Zm00033ab032130
IPR029227	Plant antimicrobial peptide	Zm00033ab212740;Zm00033ab212740;Zm00033ab212740;Zm00033ab212740;Zm00033ab212740;Zm00033ab212740;Zm00033ab212740
IPR029240	MMS19, N-terminal	Zm00033ab319110;Zm00033ab319110;Zm00033ab319110
IPR029262	DNA-directed RNA polymerase, N-terminal	Zm00033ab366960;Zm00033ab411240;Zm00033ab411240;Zm00033ab347550;Zm00033ab347550;Zm00033ab347550
IPR029295	Snf2, ATP coupling domain	Zm00033ab442540;Zm00033ab298110;Zm00033ab298110;Zm00033ab298110;Zm00033ab114390;Zm00033ab114390
IPR029308	FANCI solenoid 1 domain	Zm00033ab017440
IPR029310	FANCI helical domain 1	Zm00033ab017440
IPR029312	FANCI helical domain 2	Zm00033ab017440
IPR029314	FANCI solenoid 4 domain	Zm00033ab017440;Zm00033ab017440
IPR029315	FANCI solenoid 2 domain	Zm00033ab017440
IPR029320	Acyl-coenzyme A oxidase, N-terminal	Zm00033ab401550;Zm00033ab401550;Zm00033ab401550;Zm00033ab401550;Zm00033ab401550;Zm00033ab397800
IPR029327	HAUS augmin-like complex subunit 4	Zm00033ab243440;Zm00033ab243440
IPR029338	Tumour suppressing sub-chromosomal transferable candidate 4	Zm00033ab446490;Zm00033ab446490
IPR029346	Ubiquitin carboxyl-terminal hydrolase, C-terminal	Zm00033ab123250;Zm00033ab123250;Zm00033ab123250;Zm00033ab123250;Zm00033ab212550;Zm00033ab212550;Zm00033ab212550;Zm00033ab212550;Zm00033ab212550;Zm00033ab140140;Zm00033ab140140;Zm00033ab318220;Zm00033ab318220;Zm00033ab318220;Zm00033ab318220;Zm00033ab432230;Zm00033ab095440;Zm00033ab095440;Zm00033ab160770;Zm00033ab095440;Zm00033ab160770;Zm00033ab160770
IPR029347	Raptor, N-terminal CASPase-like domain	Zm00033ab207300;Zm00033ab207300;Zm00033ab099070;Zm00033ab099070;Zm00033ab099070;Zm00033ab099070;Zm00033ab099070;Zm00033ab428150;Zm00033ab428150
IPR029351	GAD domain	Zm00033ab130410;Zm00033ab130410;Zm00033ab130410;Zm00033ab130410;Zm00033ab130410
IPR029390	AP-3 complex subunit beta, C-terminal domain	Zm00033ab276690;Zm00033ab276690;Zm00033ab276690;Zm00033ab276690;Zm00033ab276690
IPR029398	DNA polymerase beta, thumb domain	Zm00033ab393440;Zm00033ab393440;Zm00033ab393440
IPR029399	TMEM192 family	Zm00033ab271950
IPR029401	Nudix hydrolase, N-terminal	Zm00033ab110030;Zm00033ab340300;Zm00033ab340300;Zm00033ab340300;Zm00033ab340300
IPR029411	Rhamnogalacturonan lyase, domain III	Zm00033ab041840;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab179990;Zm00033ab179990;Zm00033ab208250;Zm00033ab208250;Zm00033ab208250;Zm00033ab208250
IPR029413	Rhamnogalacturonan lyase, domain II	Zm00033ab041840;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab249420;Zm00033ab179990;Zm00033ab179990;Zm00033ab208250;Zm00033ab208250;Zm00033ab208250;Zm00033ab208250;Zm00033ab208250
IPR029415	Protein Lines, C-terminal	Zm00033ab222130;Zm00033ab222130
IPR029419	Argininosuccinate lyase, C-terminal	Zm00033ab419050;Zm00033ab419050
IPR029446	Coatomer beta subunit, appendage platform domain	Zm00033ab136120;Zm00033ab352550;Zm00033ab352550;Zm00033ab352550;Zm00033ab352550;Zm00033ab096570;Zm00033ab096570
IPR029448	Fanconi anaemia protein FANCD2	Zm00033ab123500;Zm00033ab123500;Zm00033ab123500;Zm00033ab123500;Zm00033ab123500;Zm00033ab123500;Zm00033ab437060
IPR029454	ODR-4-like	Zm00033ab210770;Zm00033ab210770
IPR029466	No apical meristem-associated, C-terminal domain	Zm00033ab342570;Zm00033ab342570;Zm00033ab308560;Zm00033ab404680;Zm00033ab404680;Zm00033ab120120;Zm00033ab120120;Zm00033ab120120;Zm00033ab120120;Zm00033ab120120;Zm00033ab306520;Zm00033ab319480;Zm00033ab319480;Zm00033ab319480;Zm00033ab398610;Zm00033ab340890;Zm00033ab348310;Zm00033ab120110;Zm00033ab076510;Zm00033ab170520;Zm00033ab167380;Zm00033ab277460;Zm00033ab235670;Zm00033ab145670;Zm00033ab457170
IPR029471	HNH endonuclease 5	Zm00033ab318720;Zm00033ab318720
IPR029473	Cell morphogenesis central region	Zm00033ab202710;Zm00033ab202710;Zm00033ab202710;Zm00033ab202710;Zm00033ab202710;Zm00033ab274840
IPR029480	Transposase-associated domain	Zm00033ab377910
IPR029481	ABC-transporter N-terminal domain	Zm00033ab084190;Zm00033ab084190;Zm00033ab266560;Zm00033ab065020;Zm00033ab364150;Zm00033ab429770;Zm00033ab039560;Zm00033ab039560;Zm00033ab068630;Zm00033ab128630;Zm00033ab444340;Zm00033ab444340;Zm00033ab171440;Zm00033ab217910;Zm00033ab342630;Zm00033ab361110;Zm00033ab176700;Zm00033ab176700;Zm00033ab328990;Zm00033ab176700;Zm00033ab359590;Zm00033ab210530;Zm00033ab163610;Zm00033ab379310;Zm00033ab239060
IPR029485	Cationic amino acid transporter, C-terminal	Zm00033ab294930;Zm00033ab294930;Zm00033ab264080;Zm00033ab264080;Zm00033ab053540;Zm00033ab053540;Zm00033ab209520;Zm00033ab209520;Zm00033ab209520;Zm00033ab055670;Zm00033ab055670;Zm00033ab055670;Zm00033ab034130;Zm00033ab143420;Zm00033ab230980;Zm00033ab235580;Zm00033ab235580;Zm00033ab430510;Zm00033ab430510
IPR029489	O-GlcNAc transferase, C-terminal	Zm00033ab041420;Zm00033ab041420;Zm00033ab041420;Zm00033ab041420;Zm00033ab041420;Zm00033ab041420;Zm00033ab041420;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480;Zm00033ab255480
IPR029491	Helicase Helix-turn-helix domain	Zm00033ab350730;Zm00033ab350730;Zm00033ab350730
IPR029732	WTAP/Mum2 family	Zm00033ab221670;Zm00033ab221670;Zm00033ab221670;Zm00033ab244800;Zm00033ab244800;Zm00033ab244800
IPR029751	Ribosomal protein L25	Zm00033ab231720;Zm00033ab231720;Zm00033ab378910
IPR029903	RmlD-like substrate binding domain	Zm00033ab265350;Zm00033ab420450;Zm00033ab420450;Zm00033ab420450;Zm00033ab013500;Zm00033ab013500;Zm00033ab013500;Zm00033ab274530;Zm00033ab274530;Zm00033ab274530
IPR030382	SAM-dependent methyltransferase TRM5/TYW2-type	Zm00033ab139310;Zm00033ab139310;Zm00033ab139310;Zm00033ab342390;Zm00033ab342390;Zm00033ab195560;Zm00033ab195560;Zm00033ab195560
IPR030389	FeoB-type guanine nucleotide-binding (G) domain	Zm00033ab439850;Zm00033ab439850;Zm00033ab439850;Zm00033ab439850
IPR030395	Glycerophosphodiester phosphodiesterase domain	Zm00033ab256200;Zm00033ab259910;Zm00033ab259910;Zm00033ab259910;Zm00033ab347390;Zm00033ab347390;Zm00033ab347390;Zm00033ab347390;Zm00033ab379890;Zm00033ab392030;Zm00033ab177530;Zm00033ab177530;Zm00033ab346600;Zm00033ab211920;Zm00033ab211920;Zm00033ab211920;Zm00033ab052950;Zm00033ab052950;Zm00033ab052950;Zm00033ab052950;Zm00033ab038890;Zm00033ab038890;Zm00033ab038890;Zm00033ab038890;Zm00033ab038890;Zm00033ab038890;Zm00033ab038890;Zm00033ab038890;Zm00033ab038890;Zm00033ab248500;Zm00033ab248500;Zm00033ab248500;Zm00033ab248500;Zm00033ab089530;Zm00033ab089530;Zm00033ab089530;Zm00033ab089530;Zm00033ab194790;Zm00033ab450010;Zm00033ab218860;Zm00033ab218860;Zm00033ab218860;Zm00033ab218860;Zm00033ab006300;Zm00033ab036630;Zm00033ab036630;Zm00033ab036630;Zm00033ab036630;Zm00033ab036630;Zm00033ab036630
IPR030802	ABC transporter permease MalE	Zm00033ab078030
IPR030826	30S ribosomal protein	Zm00033ab152290;Zm00033ab152290;Zm00033ab152290;Zm00033ab109020
IPR030960	3-dehydroquinate synthase domain	Zm00033ab351940;Zm00033ab351940;Zm00033ab109410;Zm00033ab109410;Zm00033ab109410
IPR031100	LOG family	Zm00033ab234400;Zm00033ab234400;Zm00033ab234400;Zm00033ab048280;Zm00033ab048280;Zm00033ab056690;Zm00033ab056690;Zm00033ab164410;Zm00033ab017760;Zm00033ab451850;Zm00033ab451850;Zm00033ab451850;Zm00033ab170380;Zm00033ab340620;Zm00033ab080960;Zm00033ab080960;Zm00033ab052140;Zm00033ab311950;Zm00033ab311950;Zm00033ab378740;Zm00033ab315180
IPR031165	Yjdj-type Gcn5-related N-acetyltransferase	Zm00033ab086780
IPR031309	Ribosomal protein L5, C-terminal	Zm00033ab406910;Zm00033ab406910;Zm00033ab406910;Zm00033ab406910;Zm00033ab126920;Zm00033ab367770;Zm00033ab367770;Zm00033ab253170;Zm00033ab253170;Zm00033ab253170;Zm00033ab002140;Zm00033ab217150;Zm00033ab217150;Zm00033ab217150
IPR031310	Ribosomal protein L5, N-terminal	Zm00033ab326580;Zm00033ab326580;Zm00033ab406910;Zm00033ab406910;Zm00033ab406910;Zm00033ab406910;Zm00033ab126920;Zm00033ab367770;Zm00033ab367770;Zm00033ab150800;Zm00033ab253170;Zm00033ab253170;Zm00033ab253170;Zm00033ab093790;Zm00033ab002140;Zm00033ab217150;Zm00033ab217150;Zm00033ab217150
IPR031314	Deoxynucleoside kinase domain	Zm00033ab369460;Zm00033ab369460;Zm00033ab154550;Zm00033ab154550;Zm00033ab154550
IPR031322	Shikimate kinase/gluconokinase	Zm00033ab269960;Zm00033ab206530;Zm00033ab072270;Zm00033ab072270;Zm00033ab025890;Zm00033ab030480;Zm00033ab030480
IPR031329	Neutral/alkaline non-lysosomal ceramidase, N-terminal	Zm00033ab169110;Zm00033ab169110;Zm00033ab169110;Zm00033ab169110;Zm00033ab169110
IPR031330	Glycoside hydrolase 35, catalytic domain	Zm00033ab217570;Zm00033ab217570;Zm00033ab154330;Zm00033ab146820;Zm00033ab154330;Zm00033ab154330;Zm00033ab154330;Zm00033ab154330;Zm00033ab161500;Zm00033ab042070;Zm00033ab042070;Zm00033ab042070;Zm00033ab311790;Zm00033ab109420;Zm00033ab369630;Zm00033ab369630;Zm00033ab369630;Zm00033ab407320;Zm00033ab011860;Zm00033ab146830;Zm00033ab215250;Zm00033ab215250;Zm00033ab215250;Zm00033ab005780;Zm00033ab005780;Zm00033ab426490;Zm00033ab351910;Zm00033ab170040;Zm00033ab154320;Zm00033ab154320;Zm00033ab154320;Zm00033ab281800
IPR031331	Neutral/alkaline non-lysosomal ceramidase, C-terminal	Zm00033ab169110;Zm00033ab169110;Zm00033ab169110;Zm00033ab169110;Zm00033ab169110
IPR031334	Piezo non-specific cation channel, R-Ras-binding domain	Zm00033ab138980;Zm00033ab138980;Zm00033ab138980;Zm00033ab138980
IPR031335	Glycosyl hydrolase family 63, C-terminal	Zm00033ab151260;Zm00033ab151260
IPR031336	Cell division control protein 73, C-terminal	Zm00033ab230510;Zm00033ab230510
IPR031341	Ribosomal RNA small subunit methyltransferase F, N-terminal	Zm00033ab200990;Zm00033ab267980;Zm00033ab267980
IPR031421	Protein of unknown function DUF4666	Zm00033ab407600;Zm00033ab122380;Zm00033ab128910;Zm00033ab294050;Zm00033ab362710;Zm00033ab362710;Zm00033ab249520;Zm00033ab164600;Zm00033ab164600;Zm00033ab312100;Zm00033ab312100;Zm00033ab312100;Zm00033ab312100
IPR031425	NPR1/NH1-interacting protein	Zm00033ab302870;Zm00033ab302870;Zm00033ab132020;Zm00033ab302860
IPR031432	MALE GAMETOPHYTE DEFECTIVE 1	Zm00033ab153750;Zm00033ab355200;Zm00033ab120590;Zm00033ab244420;Zm00033ab244420;Zm00033ab146600;Zm00033ab221490;Zm00033ab221490;Zm00033ab221490
IPR031475	Nucleotide-binding C-terminal domain	Zm00033ab298000;Zm00033ab298000
IPR031493	Zinc-ribbon 15	Zm00033ab369280
IPR031559	Serine/threonine-protein kinase SMG1	Zm00033ab059410;Zm00033ab059410;Zm00033ab059410
IPR031563	Molybdate transporter 1/2	Zm00033ab168080;Zm00033ab168080;Zm00033ab051570;Zm00033ab051570
IPR031570	Domain of unknown function DUF4704	Zm00033ab077920;Zm00033ab264550;Zm00033ab219990;Zm00033ab290850
IPR031595	Protein-only RNase P, C-terminal	Zm00033ab251490;Zm00033ab251490;Zm00033ab251490;Zm00033ab251490;Zm00033ab251490;Zm00033ab147810;Zm00033ab147810;Zm00033ab080270;Zm00033ab345200
IPR031610	Protein TIC110, chloroplastic	Zm00033ab091580;Zm00033ab238720;Zm00033ab047490;Zm00033ab047490;Zm00033ab028770
IPR031615	MYND-like zinc finger, mRNA-binding	Zm00033ab046380;Zm00033ab046380;Zm00033ab046380;Zm00033ab046380;Zm00033ab046380;Zm00033ab233360;Zm00033ab233360
IPR031631	Glycosyl hydrolase family 63, N-terminal	Zm00033ab151260;Zm00033ab151260
IPR031632	Small VCP/p97-interacting protein	Zm00033ab280930
IPR031633	DNA replication complex GINS protein SLD5, C-terminal	Zm00033ab114300
IPR031642	VPS13, repeated coiled region	Zm00033ab413290
IPR031645	Vacuolar protein sorting-associated protein 13, C-terminal	Zm00033ab215540;Zm00033ab215540;Zm00033ab215540;Zm00033ab215540;Zm00033ab215540;Zm00033ab032400;Zm00033ab276620
IPR031646	Vacuolar protein sorting-associated protein 13, second N-terminal domain	Zm00033ab413290;Zm00033ab276650
IPR031656	Alpha-glycerophosphate oxidase, C-terminal	Zm00033ab444040
IPR031657	Replication protein A, OB domain	Zm00033ab080710;Zm00033ab080710;Zm00033ab080710;Zm00033ab218190;Zm00033ab205240;Zm00033ab205240;Zm00033ab249480;Zm00033ab009550;Zm00033ab009550;Zm00033ab009550;Zm00033ab180940;Zm00033ab009550;Zm00033ab362800;Zm00033ab090130;Zm00033ab379650;Zm00033ab283200;Zm00033ab283200;Zm00033ab294290;Zm00033ab294290;Zm00033ab198510;Zm00033ab276900;Zm00033ab111220;Zm00033ab176090;Zm00033ab176090;Zm00033ab076590;Zm00033ab113180;Zm00033ab041130;Zm00033ab279110;Zm00033ab279110;Zm00033ab039440;Zm00033ab423140;Zm00033ab198910;Zm00033ab238230;Zm00033ab238230;Zm00033ab238230;Zm00033ab457230;Zm00033ab246280;Zm00033ab246280;Zm00033ab246280;Zm00033ab246280;Zm00033ab246280
IPR031658	Cyclin, C-terminal domain 2	Zm00033ab059350;Zm00033ab059350
IPR031660	C-terminal associated domain of TOPRIM	Zm00033ab096800;Zm00033ab199710;Zm00033ab199710;Zm00033ab199710;Zm00033ab199710;Zm00033ab199710;Zm00033ab266440
IPR031662	GTP binding protein, second domain	Zm00033ab427410;Zm00033ab427410;Zm00033ab427410;Zm00033ab427410;Zm00033ab427410;Zm00033ab347970;Zm00033ab347970
IPR031675	Serine-threonine protein phosphatase, N-terminal	Zm00033ab012810;Zm00033ab167200;Zm00033ab360810;Zm00033ab397440;Zm00033ab420790;Zm00033ab420790;Zm00033ab420790;Zm00033ab274340;Zm00033ab274340;Zm00033ab274340;Zm00033ab253200;Zm00033ab203290;Zm00033ab203290;Zm00033ab042740;Zm00033ab042740;Zm00033ab299920;Zm00033ab288510;Zm00033ab366420;Zm00033ab366420;Zm00033ab288510;Zm00033ab409420;Zm00033ab388580
IPR031686	ATPsynthase alpha/beta subunit, N-terminal extension	Zm00033ab246960;Zm00033ab209540;Zm00033ab219460;Zm00033ab219460
IPR031691	Lipoyl synthase, N-terminal	Zm00033ab160900;Zm00033ab085150;Zm00033ab085150
IPR031692	EH domain-containing protein, N-terminal	Zm00033ab238650;Zm00033ab238650;Zm00033ab220320;Zm00033ab070030;Zm00033ab070030;Zm00033ab070030
IPR031693	Sin3, C-terminal	Zm00033ab133060;Zm00033ab133060;Zm00033ab133060;Zm00033ab284090;Zm00033ab284090;Zm00033ab284090;Zm00033ab284090;Zm00033ab354470;Zm00033ab354470;Zm00033ab354470;Zm00033ab354470;Zm00033ab354470;Zm00033ab354470
IPR031703	Lipin, middle domain	Zm00033ab307390;Zm00033ab307390;Zm00033ab176500;Zm00033ab176500;Zm00033ab176500;Zm00033ab176500;Zm00033ab176500
IPR031717	Multifunctional 2-oxoglutarate metabolism enzyme, C-terminal	Zm00033ab089740;Zm00033ab089740;Zm00033ab288800;Zm00033ab144750;Zm00033ab144750;Zm00033ab144750;Zm00033ab144750;Zm00033ab446170
IPR031719	Condensin II complex subunit H2, middle domain	Zm00033ab342530;Zm00033ab342530;Zm00033ab111720;Zm00033ab111720
IPR031722	Coilin, N-terminal domain	Zm00033ab088940;Zm00033ab446600;Zm00033ab446600;Zm00033ab446600;Zm00033ab446600;Zm00033ab446600
IPR031727	Galactose mutarotase, N-terminal barrel	Zm00033ab291020;Zm00033ab291020;Zm00033ab291020;Zm00033ab132010;Zm00033ab132010;Zm00033ab132010;Zm00033ab132010
IPR031731	IMS import disulfide relay-system, CHCH-CHCH-like Cx9C	Zm00033ab013420
IPR031736	Elongin A binding-protein 1	Zm00033ab221570;Zm00033ab221570;Zm00033ab221570;Zm00033ab221570
IPR031737	Condensin-2 complex subunit H2, C-terminal	Zm00033ab342530;Zm00033ab342530;Zm00033ab111720;Zm00033ab111720;Zm00033ab371130
IPR031753	Stomagen	Zm00033ab184900;Zm00033ab386380;Zm00033ab151710
IPR031774	SF3A3 domain	Zm00033ab165890;Zm00033ab165890;Zm00033ab165890;Zm00033ab165890;Zm00033ab165890;Zm00033ab165890
IPR031781	SF3A2 domain	Zm00033ab421050;Zm00033ab012440;Zm00033ab012440
IPR031790	Nitric oxide synthase-interacting protein, zinc-finger	Zm00033ab420330;Zm00033ab418910;Zm00033ab013660;Zm00033ab420350;Zm00033ab420340;Zm00033ab420360
IPR031801	Virilizer, N-terminal	Zm00033ab232810
IPR031804	Domain of unknown function DUF4743	Zm00033ab328620;Zm00033ab328620
IPR031814	ALG11 mannosyltransferase, N-terminal	Zm00033ab031930
IPR031821	SOSS complex subunit C	Zm00033ab392820
IPR031851	Protein of unknown function DUF4750	Zm00033ab257830;Zm00033ab240320
IPR031852	Spindle pole body-associated protein Vik1/Cik1, microtubule binding domain	Zm00033ab253410;Zm00033ab308400;Zm00033ab308400;Zm00033ab033670;Zm00033ab033670;Zm00033ab223340;Zm00033ab231810;Zm00033ab253850;Zm00033ab253850;Zm00033ab253850;Zm00033ab047330;Zm00033ab058280;Zm00033ab367100
IPR031925	Tubulin-specific chaperone C, N-terminal	Zm00033ab258130
IPR031926	Transmembrane protein 135, N-terminal domain	Zm00033ab341740;Zm00033ab341740;Zm00033ab007790;Zm00033ab007790;Zm00033ab007790
IPR031937	PNN-interacting serine/arginine-rich protein	Zm00033ab070740;Zm00033ab070740;Zm00033ab070740
IPR031950	116kDa U5 small nuclear ribonucleoprotein component, N-terminal	Zm00033ab408760
IPR031968	VASt domain	Zm00033ab249920;Zm00033ab249920;Zm00033ab249920;Zm00033ab408690;Zm00033ab408690;Zm00033ab408690;Zm00033ab408690;Zm00033ab408690;Zm00033ab129800;Zm00033ab083770;Zm00033ab083770;Zm00033ab298430;Zm00033ab298430;Zm00033ab298430;Zm00033ab298430;Zm00033ab298430;Zm00033ab298430;Zm00033ab338130;Zm00033ab035730;Zm00033ab035730;Zm00033ab035730;Zm00033ab035730;Zm00033ab035730;Zm00033ab035730;Zm00033ab035730;Zm00033ab035730;Zm00033ab035730;Zm00033ab110950;Zm00033ab110950;Zm00033ab403080;Zm00033ab403080;Zm00033ab261000;Zm00033ab108360;Zm00033ab108360;Zm00033ab341410;Zm00033ab210550
IPR031974	Programmed cell death protein 7	Zm00033ab359110
IPR031985	Protein of unknown function DUF4787	Zm00033ab009940
IPR032001	SAWADEE domain	Zm00033ab103190;Zm00033ab304530;Zm00033ab304530;Zm00033ab404500;Zm00033ab185020;Zm00033ab281340;Zm00033ab329380;Zm00033ab329380;Zm00033ab287270;Zm00033ab328330
IPR032009	Stomatal closure-related actin-binding protein, coiled-coil domain	Zm00033ab419120;Zm00033ab018800;Zm00033ab018800;Zm00033ab018800;Zm00033ab367360;Zm00033ab158980;Zm00033ab158980;Zm00033ab158980;Zm00033ab158980;Zm00033ab310360;Zm00033ab390740;Zm00033ab348920;Zm00033ab348920;Zm00033ab348920;Zm00033ab348920;Zm00033ab348920;Zm00033ab348920;Zm00033ab348920;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750
IPR032012	Stomatal closure-related actin-binding protein, actin-binding domain	Zm00033ab018800;Zm00033ab018800;Zm00033ab018800;Zm00033ab158980;Zm00033ab158980;Zm00033ab158980;Zm00033ab158980;Zm00033ab361680;Zm00033ab361680;Zm00033ab390740;Zm00033ab348920;Zm00033ab348920;Zm00033ab348920;Zm00033ab348920;Zm00033ab348920;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750;Zm00033ab416750;Zm00033ab235700
IPR032041	Paf1 complex subunit Cdc73, N-terminal domain	Zm00033ab183390;Zm00033ab230510;Zm00033ab230510
IPR032053	Mitochondrial 28S ribosomal protein S34	Zm00033ab458990;Zm00033ab458990;Zm00033ab069500
IPR032054	DNA replication factor Cdt1, C-terminal	Zm00033ab398940
IPR032095	Saccharopine dehydrogenase, C-terminal	Zm00033ab050770;Zm00033ab291800;Zm00033ab136400;Zm00033ab204980;Zm00033ab136410
